id,name,score1,score2
1230,Student_1230,67,100
1231,Student_1231,56,76
1232,Student_1232,72,78
1233,Student_1233,61,61
1234,Student_1234,61,85
1235,Student_1235,54,89
1236,Student_1236,82,89
1237,Student_1237,90,59
1238,Student_1238,99,91
1239,Student_1239,85,99
1240,Student_1240,95,91
1241,Student_1241,68,68
1242,Student_1242,56,68
1243,Student_1243,79,99
1244,Student_1244,88,99
1245,Student_1245,56,61
1246,Student_1246,82,67
1247,Student_1247,80,71
1248,Student_1248,54,57
1249,Student_1249,97,55
1250,Student_1250,87,65
1251,Student_1251,68,68
1252,Student_1252,86,50
1253,Student_1253,64,98
1254,Student_1254,60,89
1255,Student_1255,51,96
1256,Student_1256,64,83
1257,Student_1257,78,81
1258,Student_1258,94,86
1259,Student_1259,86,82
1260,Student_1260,77,91
1261,Student_1261,94,50
1262,Student_1262,63,73
1263,Student_1263,82,65
1264,Student_1264,57,77
1265,Student_1265,54,93
1266,Student_1266,78,96
1267,Student_1267,66,73
1268,Student_1268,58,72
1269,Student_1269,97,75
1270,Student_1270,57,54
1271,Student_1271,82,63
1272,Student_1272,59,98
1273,Student_1273,97,68
1274,Student_1274,70,78
1275,Student_1275,73,65
1276,Student_1276,59,51
1277,Student_1277,82,90
1278,Student_1278,98,53
1279,Student_1279,56,86
1280,Student_1280,79,90
1281,Student_1281,52,82
1282,Student_1282,65,65
1283,Student_1283,85,75
1284,Student_1284,60,100
1285,Student_1285,82,54
1286,Student_1286,97,51
1287,Student_1287,54,72
1288,Student_1288,90,56
1289,Student_1289,52,79
1290,Student_1290,63,69
1291,Student_1291,82,89
1292,Student_1292,70,95
1293,Student_1293,81,88
1294,Student_1294,78,85
1295,Student_1295,100,83
1296,Student_1296,54,67
1297,Student_1297,56,70
1298,Student_1298,58,99
1299,Student_1299,87,57
1300,Student_1300,50,67
1301,Student_1301,73,75
1302,Student_1302,65,75
1303,Student_1303,64,95
1304,Student_1304,62,92
1305,Student_1305,57,53
1306,Student_1306,94,68
1307,Student_1307,79,60
1308,Student_1308,81,84
1309,Student_1309,53,99
1310,Student_1310,56,55
1311,Student_1311,68,67
1312,Student_1312,92,61
1313,Student_1313,63,86
1314,Student_1314,95,73
1315,Student_1315,53,100
1316,Student_1316,76,83
1317,Student_1317,73,89
1318,Student_1318,51,86
1319,Student_1319,77,94
1320,Student_1320,60,100
1321,Student_1321,81,56
1322,Student_1322,97,54
1323,Student_1323,98,55
1324,Student_1324,56,97
1325,Student_1325,72,97
1326,Student_1326,56,55
1327,Student_1327,70,65
1328,Student_1328,80,68
1329,Student_1329,66,50
1330,Student_1330,68,74
1331,Student_1331,82,76
1332,Student_1332,73,96
1333,Student_1333,62,56
1334,Student_1334,84,90
1335,Student_1335,84,95
1336,Student_1336,59,86
1337,Student_1337,58,76
1338,Student_1338,89,68
1339,Student_1339,100,81
1340,Student_1340,95,79
1341,Student_1341,96,60
1342,Student_1342,52,68
1343,Student_1343,83,83
1344,Student_1344,95,53
1345,Student_1345,68,81
1346,Student_1346,64,62
1347,Student_1347,74,77
1348,Student_1348,83,87
1349,Student_1349,89,81
1350,Student_1350,68,91
1351,Student_1351,97,99
1352,Student_1352,62,82
1353,Student_1353,69,97
1354,Student_1354,90,64
1355,Student_1355,87,68
1356,Student_1356,92,84
1357,Student_1357,57,54
1358,Student_1358,91,83
1359,Student_1359,76,61
1360,Student_1360,66,98
1361,Student_1361,86,91
1362,Student_1362,99,76
1363,Student_1363,69,75
1364,Student_1364,68,67
1365,Student_1365,63,99
1366,Student_1366,85,86
1367,Student_1367,88,66
1368,Student_1368,82,53
1369,Student_1369,84,73
1370,Student_1370,72,90
1371,Student_1371,64,92
1372,Student_1372,56,95
1373,Student_1373,94,69
1374,Student_1374,91,64
1375,Student_1375,78,73
1376,Student_1376,59,94
1377,Student_1377,76,94
1378,Student_1378,81,56
1379,Student_1379,88,54
1380,Student_1380,75,68
1381,Student_1381,84,75
1382,Student_1382,80,62
1383,Student_1383,58,64
1384,Student_1384,64,75
1385,Student_1385,81,89
1386,Student_1386,50,61
1387,Student_1387,54,69
1388,Student_1388,82,94
1389,Student_1389,91,76
1390,Student_1390,87,91
1391,Student_1391,83,72
1392,Student_1392,67,99
1393,Student_1393,74,87
1394,Student_1394,63,67
1395,Student_1395,59,98
1396,Student_1396,83,51
1397,Student_1397,70,62
1398,Student_1398,82,96
1399,Student_1399,97,96
1400,Student_1400,64,58
1401,Student_1401,77,91
1402,Student_1402,72,94
1403,Student_1403,86,99
1404,Student_1404,90,80
1405,Student_1405,78,51
1406,Student_1406,66,84
1407,Student_1407,97,98
1408,Student_1408,51,82
1409,Student_1409,81,98
1410,Student_1410,94,96
1411,Student_1411,85,81
1412,Student_1412,77,50
1413,Student_1413,94,64
1414,Student_1414,80,90
1415,Student_1415,81,76
1416,Student_1416,78,51
1417,Student_1417,64,64
1418,Student_1418,97,98
1419,Student_1419,97,82
1420,Student_1420,70,67
1421,Student_1421,96,100
1422,Student_1422,89,80
1423,Student_1423,67,89
1424,Student_1424,88,74
1425,Student_1425,74,86
1426,Student_1426,93,82
1427,Student_1427,77,71
1428,Student_1428,84,61
1429,Student_1429,88,93
1430,Student_1430,69,89
1431,Student_1431,94,95
1432,Student_1432,67,80
1433,Student_1433,94,78
1434,Student_1434,71,86
1435,Student_1435,80,100
1436,Student_1436,91,66
1437,Student_1437,93,61
1438,Student_1438,62,53
1439,Student_1439,98,63
1440,Student_1440,93,73
1441,Student_1441,65,86
1442,Student_1442,95,78
1443,Student_1443,57,61
1444,Student_1444,82,92
1445,Student_1445,51,65
1446,Student_1446,61,84
1447,Student_1447,79,65
1448,Student_1448,95,84
1449,Student_1449,80,90
1450,Student_1450,59,81
1451,Student_1451,92,91
1452,Student_1452,65,87
1453,Student_1453,87,87
1454,Student_1454,69,59
1455,Student_1455,57,53
1456,Student_1456,54,67
1457,Student_1457,87,54
1458,Student_1458,50,53
1459,Student_1459,71,80
1460,Student_1460,99,62
1461,Student_1461,55,97
1462,Student_1462,71,56
1463,Student_1463,64,96
1464,Student_1464,58,88
1465,Student_1465,100,93
1466,Student_1466,94,67
1467,Student_1467,78,53
1468,Student_1468,77,54
1469,Student_1469,93,79
1470,Student_1470,74,86
1471,Student_1471,85,81
1472,Student_1472,99,60
1473,Student_1473,64,57
1474,Student_1474,63,60
1475,Student_1475,76,76
1476,Student_1476,70,61
1477,Student_1477,58,51
1478,Student_1478,64,57
1479,Student_1479,70,77
1480,Student_1480,92,51
1481,Student_1481,80,87
1482,Student_1482,82,69
1483,Student_1483,51,52
1484,Student_1484,76,99
1485,Student_1485,79,52
1486,Student_1486,79,70
1487,Student_1487,88,61
1488,Student_1488,56,100
1489,Student_1489,70,84
1490,Student_1490,93,70
1491,Student_1491,90,71
1492,Student_1492,82,81
1493,Student_1493,78,94
1494,Student_1494,91,93
1495,Student_1495,59,92
1496,Student_1496,59,87
1497,Student_1497,84,72
1498,Student_1498,96,64
1499,Student_1499,65,90
1500,Student_1500,54,92
1501,Student_1501,96,50
1502,Student_1502,96,82
1503,Student_1503,80,70
1504,Student_1504,96,59
1505,Student_1505,90,89
1506,Student_1506,73,88
1507,Student_1507,60,75
1508,Student_1508,76,64
1509,Student_1509,54,74
1510,Student_1510,60,91
1511,Student_1511,79,96
1512,Student_1512,71,53
1513,Student_1513,53,51
1514,Student_1514,70,73
1515,Student_1515,85,68
1516,Student_1516,52,74
1517,Student_1517,50,74
1518,Student_1518,83,96
1519,Student_1519,89,59
1520,Student_1520,84,88
1521,Student_1521,78,84
1522,Student_1522,100,66
1523,Student_1523,68,82
1524,Student_1524,66,85
1525,Student_1525,96,79
1526,Student_1526,60,71
1527,Student_1527,52,100
1528,Student_1528,67,74
1529,Student_1529,74,84
1530,Student_1530,70,87
1531,Student_1531,59,62
1532,Student_1532,84,82
1533,Student_1533,50,87
1534,Student_1534,81,59
1535,Student_1535,89,58
1536,Student_1536,83,66
1537,Student_1537,71,90
1538,Student_1538,56,74
1539,Student_1539,100,99
1540,Student_1540,59,73
1541,Student_1541,76,67
1542,Student_1542,58,87
1543,Student_1543,54,60
1544,Student_1544,81,79
1545,Student_1545,63,84
1546,Student_1546,77,77
1547,Student_1547,88,93
1548,Student_1548,94,99
1549,Student_1549,50,62
1550,Student_1550,91,56
1551,Student_1551,74,64
1552,Student_1552,50,98
1553,Student_1553,91,76
1554,Student_1554,57,69
1555,Student_1555,52,93
1556,Student_1556,70,76
1557,Student_1557,98,76
1558,Student_1558,58,76
1559,Student_1559,59,73
1560,Student_1560,51,91
1561,Student_1561,56,66
1562,Student_1562,76,55
1563,Student_1563,80,71
1564,Student_1564,76,83
1565,Student_1565,52,99
1566,Student_1566,71,64
1567,Student_1567,60,53
1568,Student_1568,71,55
1569,Student_1569,69,54
1570,Student_1570,51,68
1571,Student_1571,87,89
1572,Student_1572,53,81
1573,Student_1573,50,81
1574,Student_1574,57,98
1575,Student_1575,85,95
1576,Student_1576,66,89
1577,Student_1577,96,63
1578,Student_1578,50,78
1579,Student_1579,87,52
1580,Student_1580,68,50
1581,Student_1581,57,69
1582,Student_1582,87,80
1583,Student_1583,91,90
1584,Student_1584,61,88
1585,Student_1585,69,61
1586,Student_1586,70,59
1587,Student_1587,84,90
1588,Student_1588,93,76
1589,Student_1589,67,52
1590,Student_1590,85,61
1591,Student_1591,88,69
1592,Student_1592,57,68
1593,Student_1593,65,50
1594,Student_1594,68,87
1595,Student_1595,80,68
1596,Student_1596,77,76
1597,Student_1597,97,57
1598,Student_1598,90,98
1599,Student_1599,93,78
1600,Student_1600,81,58
1601,Student_1601,67,83
1602,Student_1602,52,93
1603,Student_1603,51,77
1604,Student_1604,72,65
1605,Student_1605,75,57
1606,Student_1606,59,90
1607,Student_1607,94,88
1608,Student_1608,92,88
1609,Student_1609,66,82
1610,Student_1610,63,63
1611,Student_1611,56,50
1612,Student_1612,57,93
1613,Student_1613,91,82
1614,Student_1614,99,94
1615,Student_1615,66,58
1616,Student_1616,56,77
1617,Student_1617,57,97
1618,Student_1618,83,66
1619,Student_1619,64,54
1620,Student_1620,98,52
1621,Student_1621,70,71
1622,Student_1622,98,81
1623,Student_1623,87,63
1624,Student_1624,94,88
1625,Student_1625,59,100
1626,Student_1626,99,66
1627,Student_1627,66,65
1628,Student_1628,88,71
1629,Student_1629,78,78
1630,Student_1630,75,70
1631,Student_1631,75,75
1632,Student_1632,100,78
1633,Student_1633,91,55
1634,Student_1634,54,60
1635,Student_1635,98,97
1636,Student_1636,53,74
1637,Student_1637,60,74
1638,Student_1638,62,53
1639,Student_1639,83,92
1640,Student_1640,80,53
1641,Student_1641,94,58
1642,Student_1642,74,82
1643,Student_1643,50,83
1644,Student_1644,65,70
1645,Student_1645,61,82
1646,Student_1646,94,60
1647,Student_1647,79,93
1648,Student_1648,77,65
1649,Student_1649,95,83
1650,Student_1650,83,92
1651,Student_1651,68,59
1652,Student_1652,66,95
1653,Student_1653,86,95
1654,Student_1654,53,97
1655,Student_1655,70,67
1656,Student_1656,61,63
1657,Student_1657,64,88
1658,Student_1658,50,75
1659,Student_1659,82,53
1660,Student_1660,53,60
1661,Student_1661,60,55
1662,Student_1662,87,87
1663,Student_1663,92,78
1664,Student_1664,79,66
1665,Student_1665,63,92
1666,Student_1666,95,66
1667,Student_1667,67,87
1668,Student_1668,82,56
1669,Student_1669,58,93
1670,Student_1670,80,79
1671,Student_1671,90,52
1672,Student_1672,75,67
1673,Student_1673,68,75
1674,Student_1674,98,52
1675,Student_1675,88,77
1676,Student_1676,86,64
1677,Student_1677,58,58
1678,Student_1678,54,89
1679,Student_1679,63,97
1680,Student_1680,97,90
1681,Student_1681,54,51
1682,Student_1682,61,83
1683,Student_1683,79,81
1684,Student_1684,52,72
1685,Student_1685,91,75
1686,Student_1686,71,86
1687,Student_1687,59,65
1688,Student_1688,100,100
1689,Student_1689,60,95
1690,Student_1690,85,99
1691,Student_1691,57,95
1692,Student_1692,93,87
1693,Student_1693,50,60
1694,Student_1694,58,95
1695,Student_1695,85,93
1696,Student_1696,56,53
1697,Student_1697,91,56
1698,Student_1698,86,76
1699,Student_1699,58,65
1700,Student_1700,84,89
1701,Student_1701,73,95
1702,Student_1702,61,53
1703,Student_1703,87,91
1704,Student_1704,95,74
1705,Student_1705,72,95
1706,Student_1706,90,98
1707,Student_1707,71,91
1708,Student_1708,96,89
1709,Student_1709,52,100
1710,Student_1710,86,73
1711,Student_1711,93,81
1712,Student_1712,98,50
1713,Student_1713,68,59
1714,Student_1714,80,89
1715,Student_1715,54,59
1716,Student_1716,73,50
1717,Student_1717,91,99
1718,Student_1718,69,61
1719,Student_1719,98,94
1720,Student_1720,70,56
1721,Student_1721,90,89
1722,Student_1722,58,66
1723,Student_1723,69,97
1724,Student_1724,88,57
1725,Student_1725,55,65
1726,Student_1726,97,64
1727,Student_1727,54,52
1728,Student_1728,84,50
1729,Student_1729,56,68
1730,Student_1730,81,64
1731,Student_1731,69,67
1732,Student_1732,76,70
1733,Student_1733,66,96
1734,Student_1734,83,61
1735,Student_1735,64,94
1736,Student_1736,60,64
1737,Student_1737,50,72
1738,Student_1738,98,68
1739,Student_1739,96,83
1740,Student_1740,88,68
1741,Student_1741,66,99
1742,Student_1742,92,100
1743,Student_1743,95,66
1744,Student_1744,60,99
1745,Student_1745,100,57
1746,Student_1746,71,53
1747,Student_1747,61,74
1748,Student_1748,77,73
1749,Student_1749,52,96
1750,Student_1750,51,83
1751,Student_1751,81,58
1752,Student_1752,54,86
1753,Student_1753,61,87
1754,Student_1754,74,93
1755,Student_1755,73,91
1756,Student_1756,51,82
1757,Student_1757,60,56
1758,Student_1758,52,69
1759,Student_1759,50,71
1760,Student_1760,60,83
1761,Student_1761,64,88
1762,Student_1762,80,56
1763,Student_1763,76,55
1764,Student_1764,68,61
1765,Student_1765,84,96
1766,Student_1766,69,89
1767,Student_1767,76,61
1768,Student_1768,68,82
1769,Student_1769,97,55
1770,Student_1770,97,55
1771,Student_1771,98,56
1772,Student_1772,57,57
1773,Student_1773,92,86
1774,Student_1774,71,91
1775,Student_1775,62,90
1776,Student_1776,64,96
1777,Student_1777,69,78
1778,Student_1778,57,88
1779,Student_1779,55,73
1780,Student_1780,60,59
1781,Student_1781,68,99
1782,Student_1782,91,90
1783,Student_1783,92,57
1784,Student_1784,83,55
1785,Student_1785,82,83
1786,Student_1786,53,55
1787,Student_1787,97,57
1788,Student_1788,65,57
1789,Student_1789,57,83
1790,Student_1790,59,92
1791,Student_1791,63,80
1792,Student_1792,83,98
1793,Student_1793,69,62
1794,Student_1794,51,65
1795,Student_1795,63,66
1796,Student_1796,79,79
1797,Student_1797,72,92
1798,Student_1798,70,82
1799,Student_1799,69,76
1800,Student_1800,51,53
1801,Student_1801,84,51
1802,Student_1802,76,57
1803,Student_1803,76,94
1804,Student_1804,70,73
1805,Student_1805,93,94
1806,Student_1806,85,95
1807,Student_1807,97,72
1808,Student_1808,67,99
1809,Student_1809,75,87
1810,Student_1810,59,95
1811,Student_1811,94,77
1812,Student_1812,80,72
1813,Student_1813,53,84
1814,Student_1814,98,55
1815,Student_1815,88,83
1816,Student_1816,66,87
1817,Student_1817,54,67
1818,Student_1818,64,80
1819,Student_1819,86,53
1820,Student_1820,65,80
1821,Student_1821,50,61
1822,Student_1822,50,70
1823,Student_1823,75,66
1824,Student_1824,80,63
1825,Student_1825,87,92
1826,Student_1826,75,71
1827,Student_1827,67,78
1828,Student_1828,93,63
1829,Student_1829,87,93
1830,Student_1830,60,76
1831,Student_1831,68,95
1832,Student_1832,92,65
1833,Student_1833,73,57
1834,Student_1834,65,66
1835,Student_1835,86,89
1836,Student_1836,85,75
1837,Student_1837,98,96
1838,Student_1838,64,72
1839,Student_1839,64,60
1840,Student_1840,67,79
1841,Student_1841,75,71
1842,Student_1842,78,72
1843,Student_1843,92,84
1844,Student_1844,59,76
1845,Student_1845,64,95
1846,Student_1846,50,79
1847,Student_1847,64,89
1848,Student_1848,97,81
1849,Student_1849,74,96
1850,Student_1850,50,71
1851,Student_1851,60,89
1852,Student_1852,56,64
1853,Student_1853,51,69
1854,Student_1854,98,51
1855,Student_1855,70,54
1856,Student_1856,55,86
1857,Student_1857,86,54
1858,Student_1858,98,83
1859,Student_1859,89,63
1860,Student_1860,82,94
1861,Student_1861,72,98
1862,Student_1862,70,50
1863,Student_1863,90,87
1864,Student_1864,69,78
1865,Student_1865,65,100
1866,Student_1866,52,68
1867,Student_1867,56,86
1868,Student_1868,69,65
1869,Student_1869,71,70
1870,Student_1870,69,83
1871,Student_1871,79,71
1872,Student_1872,58,57
1873,Student_1873,65,58
1874,Student_1874,96,76
1875,Student_1875,76,80
1876,Student_1876,70,94
1877,Student_1877,72,92
1878,Student_1878,68,94
1879,Student_1879,99,76
1880,Student_1880,98,57
1881,Student_1881,61,56
1882,Student_1882,85,91
1883,Student_1883,84,63
1884,Student_1884,93,96
1885,Student_1885,96,67
1886,Student_1886,55,83
1887,Student_1887,75,57
1888,Student_1888,90,90
1889,Student_1889,77,94
1890,Student_1890,54,76
1891,Student_1891,83,96
1892,Student_1892,51,64
1893,Student_1893,98,92
1894,Student_1894,69,59
1895,Student_1895,51,55
1896,Student_1896,100,90
1897,Student_1897,99,95
1898,Student_1898,97,83
1899,Student_1899,94,75
1900,Student_1900,52,88
1901,Student_1901,77,53
1902,Student_1902,67,62
1903,Student_1903,57,57
1904,Student_1904,97,62
1905,Student_1905,82,74
1906,Student_1906,94,97
1907,Student_1907,93,84
1908,Student_1908,53,78
1909,Student_1909,69,91
1910,Student_1910,76,78
1911,Student_1911,83,89
1912,Student_1912,56,92
1913,Student_1913,56,50
1914,Student_1914,80,80
1915,Student_1915,69,71
1916,Student_1916,80,84
1917,Student_1917,56,78
1918,Student_1918,100,85
1919,Student_1919,71,84
1920,Student_1920,81,50
1921,Student_1921,98,87
1922,Student_1922,61,51
1923,Student_1923,96,77
1924,Student_1924,88,60
1925,Student_1925,82,99
1926,Student_1926,82,51
1927,Student_1927,84,65
1928,Student_1928,96,57
1929,Student_1929,51,99
1930,Student_1930,53,97
1931,Student_1931,51,56
1932,Student_1932,51,86
1933,Student_1933,87,58
1934,Student_1934,77,96
1935,Student_1935,73,56
1936,Student_1936,90,68
1937,Student_1937,90,51
1938,Student_1938,86,84
1939,Student_1939,82,57
1940,Student_1940,86,50
1941,Student_1941,50,57
1942,Student_1942,63,100
1943,Student_1943,66,89
1944,Student_1944,98,52
1945,Student_1945,90,97
1946,Student_1946,88,67
1947,Student_1947,88,87
1948,Student_1948,53,93
1949,Student_1949,77,60
1950,Student_1950,71,59
1951,Student_1951,98,74
1952,Student_1952,50,98
1953,Student_1953,89,84
1954,Student_1954,60,73
1955,Student_1955,70,69
1956,Student_1956,99,56
1957,Student_1957,87,65
1958,Student_1958,96,77
1959,Student_1959,82,98
1960,Student_1960,69,63
1961,Student_1961,56,85
1962,Student_1962,63,91
1963,Student_1963,67,82
1964,Student_1964,60,95
